order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,old_name
ORD106958,P1572,Sports,4026.86,229.77,5704.96,Cancelled,U2929,West,Medium,2025-02-04,2,Net Banking,item_202
ORD106959,P1557,Toys,1753.2,2860.62,7668.05,Refunded,U2566,North,High,2024-10-18,2,Net Banking,item_185
ORD106960,P1555,Groceries,4913.45,1280.13,849.4,Processing,U3106,East,Medium,2025-08-03,17,Credit Card,item_149
ORD106961,P1489,Furniture,2424.2,299.92,403.55,Pending,U3044,South,Low,2024-09-27,12,Credit Card,item_133
ORD106962,P1355,Electronics,4015.01,804.26,7894.63,Completed,U2924,North,Medium,2024-12-22,16,Net Banking,item_162
ORD106963,P1237,Toys,302.45,2265.07,2494.38,Completed,U3036,West,High,2024-01-13,15,UPI,item_410
ORD106964,P1049,Sports,3627.48,30.15,2014.84,Processing,U2669,West,Low,2025-07-09,20,Net Banking,item_336
ORD106965,P1921,Electronics,3523.06,2811.38,7619.25,Processing,U2355,North,Medium,2024-08-22,3,UPI,item_347
ORD106966,P1124,Books,4576.92,3775.14,881.34,Refunded,U2479,North,Medium,2024-10-29,11,Net Banking,item_88
ORD106967,P1271,Groceries,463.44,2898.82,5249.88,Completed,U2332,Central,High,2025-03-30,2,Net Banking,item_15
ORD106968,P1882,Groceries,4281.35,2356.26,651.55,Refunded,U2334,East,High,2024-09-09,1,Credit Card,item_411
ORD106969,P1541,Toys,3578.57,1550.65,480.49,Refunded,U2886,North,Low,2024-02-19,5,Credit Card,item_185
ORD106970,P1822,Clothing,3049.1,3532.32,3432.64,Completed,U2409,East,High,2025-02-26,5,Debit Card,item_79
ORD106971,P1101,Furniture,2281.99,738.69,1035.51,Refunded,U2501,North,Low,2025-08-15,16,Net Banking,item_414
ORD106972,P1150,Sports,742.25,1565.5,1035.65,Processing,U2827,North,Medium,2025-06-26,6,Credit Card,item_299
ORD106973,P1487,Electronics,4371.37,2981.44,959.16,Refunded,U2460,North,Low,2025-09-22,9,UPI,item_93
ORD106974,P1210,Sports,1938.65,2954.35,2646.78,Pending,U3280,North,Medium,2025-01-30,4,Debit Card,item_167
ORD106975,P1451,Groceries,4314.06,179.29,2129.27,Cancelled,U3428,West,High,2025-01-31,4,Credit Card,item_12
ORD106976,P1780,Furniture,1168.1,2575.83,5874.03,Completed,U2386,South,High,2025-06-19,4,COD,item_344
ORD106977,P1297,Groceries,2593.22,73.03,5161.86,Completed,U2456,Central,Medium,2024-05-16,11,COD,item_485
ORD106978,P1591,Furniture,1488.84,735.02,425.03,Cancelled,U2766,West,Low,2025-06-30,5,Net Banking,item_315
ORD106979,P1260,Electronics,791.37,2078.28,7473.45,Pending,U2539,South,High,2025-08-07,11,Debit Card,item_103
ORD106980,P1885,Groceries,1264.52,3888.62,1269.54,Processing,U2691,East,Low,2025-02-24,20,Net Banking,item_80
ORD106981,P1044,Clothing,3177.91,164.45,2383.98,Refunded,U2849,West,Low,2024-11-22,2,Debit Card,item_130
ORD106982,P1759,Toys,577.69,3802.1,3298.08,Cancelled,U2476,East,High,2025-06-30,7,Credit Card,item_342
ORD106983,P1107,Clothing,896.75,3496.95,388.44,Completed,U2367,West,Medium,2025-06-26,6,COD,item_146
ORD106984,P1484,Toys,170.4,1062.47,464.36,Pending,U2146,North,High,2025-04-17,7,Net Banking,item_240
ORD106985,P1629,Groceries,3698.91,3543.01,7134.71,Completed,U3351,North,Medium,2024-02-07,1,Net Banking,item_471
ORD106986,P1137,Clothing,,2887.0,6744.3,Processing,U3364,North,Medium,2024-05-29,17,COD,item_127
ORD106987,P1574,Toys,2486.65,1250.28,6185.47,Completed,U3239,Central,High,2024-10-06,19,Credit Card,item_42
ORD106988,P1880,Books,2267.26,120.43,4824.46,Refunded,U3358,East,High,2025-06-14,3,Net Banking,item_29
ORD106989,P1230,Toys,3885.69,3800.9,943.7,Completed,U2826,West,Low,2025-01-16,5,Net Banking,item_371
ORD106990,P1407,Toys,724.84,3501.4,1802.8,Processing,U2896,South,High,2025-09-13,6,Net Banking,item_71
ORD106991,P1853,Books,968.41,1282.67,3494.42,Processing,U3115,Central,Low,2025-07-04,3,Net Banking,item_339
ORD106992,P1066,Books,4124.48,3222.57,4576.39,Processing,U3318,East,High,2024-10-31,2,UPI,item_323
ORD106993,P1316,Furniture,2928.94,2490.29,4399.42,Completed,U3410,South,Medium,2024-05-09,15,Net Banking,item_234
ORD106994,P1964,Electronics,2749.52,564.61,7798.83,Pending,U2530,South,Low,2024-09-12,2,UPI,item_431
ORD106995,P1315,Furniture,2803.82,3754.56,5302.42,Processing,U3224,Central,Medium,2024-09-14,10,UPI,item_405
ORD106996,P1102,Electronics,192.62,1105.04,2307.61,Pending,U2888,East,Medium,2025-01-16,3,Credit Card,item_30
ORD106997,P1486,Toys,3411.7,2812.42,7169.66,Completed,U2221,North,Medium,2025-05-23,20,Debit Card,item_43
ORD106998,P1643,Sports,1937.16,2986.06,4364.96,Cancelled,U3121,East,Medium,2025-08-08,7,COD,item_217
ORD106999,P1914,Sports,,117.99,7571.7,Cancelled,U2817,Central,High,2025-05-05,3,COD,item_264
ORD107000,P1911,Books,2739.38,3242.26,2537.89,Completed,U2933,North,Medium,2024-09-14,14,Debit Card,item_125
ORD107001,P1254,Furniture,527.07,2311.58,7445.97,Processing,U2907,Central,High,2024-10-23,12,UPI,item_137
ORD107002,P1222,Clothing,3447.74,3553.75,5460.69,Processing,U3282,North,Low,2024-11-27,19,Debit Card,item_95
ORD107003,P1943,Sports,3614.16,3595.8,291.21,Completed,U2230,East,Medium,2024-04-05,19,Net Banking,item_474
ORD107004,P1983,Furniture,190.19,398.12,6906.35,Completed,U3217,South,Low,2025-08-23,11,Debit Card,item_354
ORD107005,P1597,Furniture,59.43,1910.27,1355.88,Processing,U2227,East,Low,2024-11-19,9,Debit Card,item_35
ORD107006,P1280,Electronics,836.51,807.95,469.54,Pending,U3401,Central,Medium,2024-06-03,10,Net Banking,item_381
ORD107007,P1859,Furniture,,1952.97,2286.65,Completed,U3053,East,High,2025-08-21,15,COD,item_423
ORD107008,P1717,Books,1797.15,2257.25,2146.25,Refunded,U3457,Central,High,2025-06-08,15,UPI,item_148
ORD107009,P1018,Toys,3632.02,3562.56,2647.09,Refunded,,North,High,2024-08-21,2,Credit Card,item_496
ORD107010,P1311,Sports,4851.51,333.19,4552.37,Cancelled,U3414,Central,Low,2025-02-26,12,Credit Card,item_257
ORD107011,P1633,Sports,739.04,2320.74,2888.34,Completed,U2451,North,High,2025-07-09,2,UPI,item_376
ORD107012,P1620,Groceries,2526.53,3365.3,7936.75,Refunded,U2767,South,High,2024-11-22,2,Debit Card,item_289
ORD107013,P1314,Groceries,1858.61,3947.39,3417.15,Refunded,U2867,North,Medium,2024-06-24,19,Credit Card,item_359
ORD107014,P1885,Sports,2001.82,1530.74,7926.89,Cancelled,U2866,West,High,2025-04-23,11,Net Banking,item_168
ORD107015,P1426,Toys,2488.43,3060.49,7144.21,Pending,U2394,North,Low,2024-08-04,10,UPI,item_263
ORD107016,P1878,Clothing,,2775.74,2683.67,Processing,U2756,West,High,2025-08-01,17,UPI,item_95
ORD107017,P1563,Books,3086.17,188.72,5390.94,Cancelled,U2981,West,Medium,2025-07-21,18,Net Banking,item_232
ORD107018,P1582,Sports,4873.41,332.29,285.5,Cancelled,U2528,South,Medium,2024-09-25,11,UPI,item_235
ORD107019,P1567,Furniture,160.99,3069.12,3298.44,Completed,U3198,South,Medium,2025-07-06,6,UPI,item_48
ORD107020,P1484,Clothing,3184.94,165.3,4873.87,Cancelled,U2180,West,Medium,2025-08-16,10,Debit Card,item_35
ORD107021,P1632,Toys,3732.73,75.22,4890.84,Refunded,U2876,East,High,2024-09-01,16,Net Banking,item_425
ORD107022,P1141,Furniture,927.9,136.85,3603.64,Processing,U2070,North,Medium,2025-07-12,16,Credit Card,item_67
ORD107023,P1743,Electronics,1139.88,2416.64,2577.05,Processing,U2972,Central,High,2025-02-11,14,COD,item_447
ORD107024,P1652,Toys,4780.37,3200.66,2846.7,Cancelled,U2983,Central,Medium,2024-10-16,16,Credit Card,item_57
ORD107025,P1010,Books,2471.68,2988.32,589.19,Refunded,U2809,Central,High,2025-07-22,19,UPI,item_313
ORD107026,P1246,Clothing,2588.59,3015.78,4700.93,Refunded,U2590,South,High,2025-02-12,20,Credit Card,item_63
ORD107027,P1023,Toys,1564.13,1658.83,801.36,Cancelled,U3495,North,High,2024-01-14,16,UPI,item_143
ORD107028,P1673,Clothing,344.56,3544.38,3088.18,Completed,U2855,Central,Low,2025-08-03,9,Credit Card,item_394
ORD107029,P1675,Toys,78.01,2796.23,2862.08,Refunded,U2023,West,Medium,2024-08-26,16,COD,item_278
ORD107030,P1018,Furniture,1856.72,3196.49,511.22,Refunded,U2249,Central,Medium,2025-09-21,16,UPI,item_316
ORD107031,P1946,Sports,4762.94,521.06,6928.82,Processing,U3287,North,Medium,2024-07-03,11,UPI,item_292
ORD107032,P1497,Groceries,2020.1,3942.41,726.43,Refunded,U2678,North,High,2025-08-05,4,UPI,item_390
ORD107033,P1230,Furniture,283.55,174.09,4331.23,Completed,U2062,East,Medium,2025-03-27,17,Debit Card,item_335
ORD107034,P1571,Books,3607.38,2820.43,2495.5,Pending,U2660,North,Medium,2025-04-01,10,Credit Card,item_21
ORD107035,P1110,Books,3811.98,2842.88,3886.4,Pending,U2185,East,Low,2024-04-07,4,Debit Card,item_174
ORD107036,P1199,Furniture,961.04,3663.57,4774.14,Cancelled,U3178,North,High,2025-01-13,12,Net Banking,item_259
ORD107037,P1410,Furniture,1283.32,1232.45,3707.14,Cancelled,U2862,Central,High,2024-07-08,1,UPI,item_325
ORD107038,P1640,Books,1768.58,3576.92,2924.62,Completed,U2678,West,Medium,2025-03-08,13,UPI,item_318
ORD107039,P1097,Sports,957.31,795.17,2979.0,Pending,U2087,Central,High,2025-09-22,16,Debit Card,item_114
ORD107040,P1264,Books,3690.08,148.4,4741.47,Pending,U2458,South,Low,2025-02-26,14,Net Banking,item_423
ORD107041,P1083,Furniture,,639.56,5504.53,Cancelled,U3133,East,High,2024-12-29,17,COD,item_350
ORD107042,P1844,Furniture,3959.46,3943.16,6749.36,Processing,U2121,East,Medium,2024-02-08,14,UPI,item_119
ORD107043,P1319,Clothing,3887.41,2270.36,2494.27,Cancelled,U2440,North,High,2025-01-16,2,Debit Card,item_345
ORD107044,P1099,Books,3523.37,184.77,5572.7,Cancelled,U2815,North,Low,2025-10-02,8,COD,item_76
ORD107045,P1005,Electronics,1094.5,2087.71,2484.4,Processing,U2387,North,Low,2025-01-22,12,Debit Card,item_333
ORD107046,P1805,Furniture,3660.25,1094.61,2342.4,Processing,U2566,North,Medium,2024-03-25,10,Credit Card,item_333
ORD107047,P1544,Books,1901.68,246.51,7602.67,Refunded,U3014,South,Low,2024-04-17,1,COD,item_405
ORD107048,P1425,Sports,1590.25,982.11,7357.06,Cancelled,U2232,East,High,2025-07-01,16,COD,item_316
ORD107049,P1850,Books,,1899.22,2795.49,Completed,U2208,East,High,2024-05-26,11,Net Banking,item_54
ORD107050,P1012,Groceries,1826.98,187.37,1632.48,Pending,U2412,North,High,2024-01-13,20,COD,item_88
ORD107051,P1118,Electronics,3448.43,3427.25,3095.21,Pending,U2327,Central,Low,2024-08-18,1,Net Banking,item_357
ORD107052,P1956,Furniture,4899.06,1257.97,6337.96,Pending,,East,Medium,2024-11-16,19,Net Banking,item_87
ORD107053,P1584,Clothing,4197.37,2348.93,3360.07,Cancelled,U3486,Central,Medium,2025-06-27,11,UPI,item_155
ORD107054,P1345,Electronics,,1998.78,3239.55,Cancelled,U2143,South,Low,2025-03-06,15,Net Banking,item_359
ORD107055,P1800,Furniture,64.95,1719.11,2319.49,Completed,U3244,North,High,2025-04-25,15,Net Banking,item_327
ORD107056,P1279,Clothing,760.45,2689.07,2179.59,Completed,U2208,North,High,2025-02-21,2,COD,item_45
ORD107057,P1284,Clothing,,788.23,6489.92,Processing,U3258,East,Low,2025-08-20,13,Net Banking,item_229
ORD107058,P1724,Sports,991.95,3150.63,4663.15,Refunded,U3327,West,Low,2024-05-09,17,Debit Card,item_189
ORD107059,P1054,Sports,2560.76,577.59,446.43,Cancelled,U2332,West,Low,2024-01-26,11,Debit Card,item_260
ORD107060,P1251,Clothing,3413.39,1588.62,7221.45,Cancelled,U2095,South,Medium,2024-01-20,18,Net Banking,item_264
ORD107061,P1825,Sports,780.25,3484.16,7894.84,Refunded,U2631,East,High,2025-09-17,18,UPI,item_368
ORD107062,P1276,Furniture,4807.73,270.08,7966.82,Completed,U3286,South,High,2025-08-05,19,UPI,item_386
ORD107063,P1876,Books,3617.45,1194.96,5119.82,Cancelled,U3136,West,Low,2025-05-25,14,Net Banking,item_86
ORD107064,P1173,Furniture,3929.19,1364.59,6846.75,Processing,U2806,South,High,2025-08-31,16,Debit Card,item_455
ORD107065,P1069,Clothing,870.71,497.49,1061.57,Processing,U2618,West,Medium,2025-02-21,10,Debit Card,item_419
ORD107066,P1858,Groceries,4131.94,3513.12,5004.58,Cancelled,U3388,South,Low,2025-08-01,8,Debit Card,item_356
ORD107067,P1825,Clothing,3748.21,814.75,4571.8,Completed,U2474,North,Low,2024-01-23,7,Debit Card,item_477
ORD107068,P1707,Electronics,2557.99,162.76,186.89,Processing,U3250,East,Low,2024-03-22,18,Net Banking,item_451
ORD107069,P1672,Clothing,847.92,2667.71,6154.87,Pending,U3457,South,Low,2024-09-17,15,Net Banking,item_410
ORD107070,P1443,Toys,545.23,253.05,677.39,Pending,U3164,East,Low,2025-06-16,9,Net Banking,item_319
ORD107071,P1301,Electronics,642.27,2949.67,2783.6,Completed,U2997,South,High,2025-09-14,2,Net Banking,item_498
ORD107072,P1202,Furniture,3974.72,1343.64,4900.05,Cancelled,U2915,East,High,2025-05-20,18,Net Banking,item_305
ORD107073,P1666,Furniture,2467.05,463.95,5089.82,Processing,U2105,South,Medium,2024-06-30,6,COD,item_11
ORD107074,P1465,Furniture,2598.83,346.14,468.73,Processing,U2688,Central,Medium,2025-02-23,14,Debit Card,item_236
ORD107075,P1825,Electronics,3899.82,350.33,6763.72,Pending,,South,Medium,2024-08-30,6,Debit Card,item_459
ORD107076,P1336,Groceries,1709.97,587.07,5920.95,Cancelled,U2279,South,Medium,2024-05-21,16,UPI,item_210
ORD107077,P1479,Books,4099.18,1020.82,6526.83,Pending,U2320,West,Low,2024-01-05,5,Credit Card,item_165
ORD107078,P1000,Groceries,598.0,3992.21,2876.06,Cancelled,U2236,East,High,2024-02-08,15,Net Banking,item_63
ORD107079,P1367,Electronics,1625.06,2418.48,2638.88,Refunded,U3322,South,High,2024-03-24,8,Credit Card,item_270
ORD107080,P1757,Groceries,2380.76,2410.11,517.14,Completed,U2393,Central,Medium,2025-05-01,15,COD,item_298
ORD107081,P1746,Books,2186.96,2808.39,600.65,Cancelled,U2547,South,Medium,2024-01-01,5,Debit Card,item_105
ORD107082,P1708,Clothing,4449.76,3753.74,5810.8,Pending,U2373,West,High,2024-07-12,2,COD,item_93
ORD107083,P1400,Books,4292.04,1562.75,7723.24,Completed,U2154,East,High,2024-12-16,15,COD,item_240
ORD107084,P1570,Toys,2079.06,969.63,7723.36,Cancelled,U3046,South,High,2024-11-24,2,COD,item_200
ORD107085,P1147,Electronics,3919.25,2156.67,478.73,Completed,U2135,East,Low,2024-04-22,19,Debit Card,item_222
ORD107086,P1834,Sports,4352.87,3550.79,3016.9,Pending,U3354,West,Medium,2025-08-09,12,Debit Card,item_472
ORD107087,P1232,Books,2924.96,2176.93,2843.95,Pending,U2870,North,Medium,2025-06-06,14,Credit Card,item_22
ORD107088,P1656,Clothing,1132.03,642.76,4159.07,Processing,U3021,West,High,2025-01-06,17,Net Banking,item_439
ORD107089,P1971,Groceries,57.49,3797.13,2712.79,Cancelled,U2442,East,Medium,2025-08-10,11,COD,item_106
ORD107090,P1635,Books,4793.73,2726.86,691.24,Processing,U3205,West,Medium,2024-07-13,9,Credit Card,item_174
ORD107091,P1750,Sports,4641.51,3480.49,1687.61,Cancelled,U2584,West,Low,2025-08-23,13,Debit Card,item_389
ORD107092,P1526,Books,2070.69,2433.41,5064.5,Completed,U3187,North,Medium,2024-02-13,9,UPI,item_266
ORD107093,P1486,Electronics,4578.83,3382.7,6593.28,Pending,U2950,West,Medium,2024-06-18,2,Credit Card,item_280
ORD107094,P1122,Clothing,1614.76,1575.36,5945.96,Cancelled,,East,High,2024-12-08,5,Debit Card,item_390
ORD107095,P1568,Sports,4764.95,1493.09,6402.07,Processing,U2118,Central,Medium,2024-06-20,5,Net Banking,item_194
ORD107096,P1845,Clothing,1331.59,3898.57,5438.26,Refunded,U2540,South,Low,2024-10-22,14,Debit Card,item_396
ORD107097,P1442,Books,,1015.01,485.28,Refunded,U2595,East,Low,2024-03-05,16,COD,item_462
ORD107098,P1188,Furniture,735.44,2788.95,4925.32,Completed,U3186,South,High,2025-09-27,8,Net Banking,item_300
ORD107099,P1694,Furniture,3164.2,1570.14,4185.14,Refunded,U2336,East,High,2025-01-30,9,Debit Card,item_450
ORD107100,P1245,Toys,2623.43,3354.19,2783.65,Cancelled,U2417,South,Low,2024-06-13,4,COD,item_235
ORD107101,P1076,Furniture,3032.4,108.17,2597.47,Pending,U2484,West,Low,2025-05-06,14,Debit Card,item_495
ORD107102,P1210,Furniture,4574.44,2166.76,7497.93,Refunded,U2079,Central,Medium,2025-07-07,1,UPI,item_196
ORD107103,P1873,Sports,4810.51,2127.65,5235.15,Cancelled,U2833,Central,Low,2024-07-25,16,Debit Card,item_84
ORD107104,P1555,Groceries,3005.62,1617.46,6897.02,Completed,U3356,East,Low,2025-02-09,14,Net Banking,item_223
ORD107105,P1556,Electronics,2522.63,2272.36,2138.38,Processing,U3253,East,Low,2024-08-08,19,COD,item_266
ORD107106,P1993,Books,1003.96,2492.12,824.03,Cancelled,,East,Low,2024-05-08,16,Debit Card,item_405
ORD107107,P1680,Toys,2615.96,1939.29,3863.26,Pending,U2723,West,Low,2025-08-16,17,Credit Card,item_351
ORD107108,P1004,Books,2074.35,3024.11,4899.89,Refunded,U2649,East,Low,2024-12-25,9,Credit Card,item_63
ORD107109,P1436,Furniture,4667.49,1292.73,5968.22,Processing,U3079,East,Low,2025-08-09,20,Net Banking,item_113
ORD107110,P1402,Electronics,2900.43,916.61,5306.06,Completed,U2379,Central,Low,2024-03-25,12,Net Banking,item_291
ORD107111,P1170,Toys,702.32,3544.29,5546.98,Completed,U3222,South,High,2024-02-14,3,Debit Card,item_411
ORD107112,P1742,Groceries,4603.64,1879.66,5665.23,Refunded,U2831,North,Low,2024-11-17,13,UPI,item_435
ORD107113,P1612,Clothing,3043.25,585.58,2465.37,Processing,U3465,South,Medium,2025-04-14,6,Credit Card,item_132
ORD107114,P1779,Groceries,3252.11,2124.84,6154.46,Refunded,U2996,West,Low,2024-09-16,15,Debit Card,item_37
ORD107115,P1743,Groceries,1680.8,1254.04,1253.24,Completed,U2473,West,Medium,2024-03-06,8,Credit Card,item_57
ORD107116,P1842,Furniture,4804.67,3095.44,1177.57,Completed,U2443,Central,Low,2025-08-14,10,Net Banking,item_175
ORD107117,P1649,Furniture,2822.49,369.77,7675.52,Cancelled,U2133,West,Low,2024-12-25,5,Credit Card,item_53
ORD107118,P1053,Clothing,2874.02,406.53,2524.72,Cancelled,U3009,North,High,2025-05-25,18,UPI,item_159
ORD107119,P1850,Electronics,4873.28,1266.73,2180.93,Pending,U2319,West,Medium,2025-05-25,9,Debit Card,item_419
ORD107120,P1681,Clothing,1749.72,558.43,3971.16,Pending,U2024,East,Low,2025-04-01,19,Net Banking,item_30
ORD107121,P1366,Electronics,2326.47,3353.88,584.1,Refunded,U3475,Central,High,2024-07-21,11,Debit Card,item_244
ORD107122,P1624,Sports,2420.77,1577.5,7753.8,Cancelled,U2504,North,Medium,2024-01-15,10,Net Banking,item_205
ORD107123,P1187,Furniture,733.77,3698.69,831.8,Processing,U2925,North,High,2025-05-26,18,UPI,item_120
ORD107124,P1501,Books,3701.19,1136.93,6508.4,Pending,U2763,South,High,2024-04-03,1,Debit Card,item_126
ORD107125,P1203,Furniture,4646.37,2926.31,1641.72,Pending,U3326,East,High,2025-09-02,15,COD,item_320
ORD107126,P1982,Clothing,2671.4,2556.92,2231.38,Processing,U2303,West,High,2024-07-30,19,COD,item_356
ORD107127,P1584,Furniture,415.31,396.43,5133.34,Processing,,Central,High,2024-08-05,6,Debit Card,item_439
ORD107128,P1723,Electronics,1588.37,962.87,5871.34,Completed,U2357,West,Low,2025-08-15,16,Net Banking,item_260
ORD107129,P1664,Sports,862.64,3034.48,2861.01,Cancelled,U2468,South,Medium,2024-02-10,19,Debit Card,item_9
ORD107130,P1490,Sports,3794.16,617.36,5592.98,Refunded,U2909,South,High,2024-12-10,20,UPI,item_89
ORD107131,P1314,Clothing,2873.27,3904.12,936.89,Pending,U2431,West,Medium,2024-09-23,15,Credit Card,item_325
ORD107132,P1287,Electronics,3929.36,3702.59,1109.27,Completed,U2362,North,Low,2024-11-04,15,Credit Card,item_459
ORD107133,P1170,Toys,2909.04,234.69,7864.07,Refunded,U2260,Central,Medium,2024-11-21,10,Net Banking,item_309
ORD107134,P1364,Toys,1385.25,2577.73,1815.7,Pending,U2870,West,Low,2024-04-02,7,UPI,item_354
ORD107135,P1166,Clothing,2187.76,314.57,307.62,Cancelled,U2998,West,Low,2025-09-13,4,Credit Card,item_374
ORD107136,P1636,Furniture,358.4,2163.2,3274.76,Completed,U2721,Central,Low,2024-09-30,18,COD,item_219
ORD107137,P1349,Electronics,1526.91,2578.77,4059.63,Refunded,U2985,South,Low,2024-09-21,20,Debit Card,item_398
ORD107138,P1191,Books,2276.97,959.26,3887.89,Refunded,U2139,South,High,2024-10-16,10,Debit Card,item_425
ORD107139,P1042,Sports,2377.78,500.26,6459.15,Pending,U3315,Central,Medium,2024-02-25,15,UPI,item_451
ORD107140,P1418,Books,2447.09,3823.9,5198.43,Cancelled,U2664,East,Low,2024-03-09,5,Credit Card,item_254
ORD107141,P1001,Electronics,3690.18,1966.49,2812.72,Pending,U2539,North,High,2025-04-21,15,UPI,item_175
ORD107142,P1472,Toys,3776.1,1190.05,7154.39,Completed,U2109,East,Medium,2024-12-24,13,Credit Card,item_297
ORD107143,P1102,Toys,1122.53,3910.41,925.98,Cancelled,U2804,North,High,2024-01-19,11,Net Banking,item_157
ORD107144,P1704,Electronics,981.67,3283.5,3701.62,Pending,U2714,East,Low,2025-04-23,19,Credit Card,item_128
ORD107145,P1876,Toys,3058.53,3499.39,2213.81,Pending,U3169,East,Medium,2024-08-11,11,Debit Card,item_147
ORD107146,P1568,Sports,4517.47,2414.35,6838.93,Refunded,,South,Medium,2024-07-04,1,Net Banking,item_8
ORD107147,P1230,Clothing,1491.54,208.14,3722.89,Refunded,U3350,North,Medium,2025-01-21,7,Debit Card,item_264
ORD107148,P1360,Clothing,4901.39,589.57,996.23,Refunded,U2923,West,High,2024-01-29,2,UPI,item_170
ORD107149,P1889,Toys,2515.15,2500.65,3818.98,Processing,U2644,North,High,2025-08-16,4,Debit Card,item_173
ORD107150,P1835,Furniture,1647.0,1013.82,1197.21,Refunded,U2173,West,Medium,2025-06-09,15,Net Banking,item_270
ORD107151,P1939,Sports,4125.86,1549.96,4498.72,Pending,,Central,Medium,2024-03-14,14,Credit Card,item_96
ORD107152,P1320,Clothing,587.0,1028.7,2967.98,Refunded,U2661,North,Medium,2025-08-23,17,Debit Card,item_9
ORD107153,P1697,Furniture,4012.01,2125.23,1152.98,Completed,U2029,West,High,2024-12-13,15,Credit Card,item_323
ORD107154,P1373,Toys,2221.9,50.44,3826.4,Completed,U2384,East,Medium,2024-05-30,16,Net Banking,item_25
ORD107155,P1363,Toys,3374.9,2827.04,5384.78,Refunded,U2106,North,Medium,2024-02-20,16,Credit Card,item_265
ORD107156,P1268,Groceries,1399.76,3659.32,6122.33,Completed,U3408,North,High,2025-05-13,4,Net Banking,item_153
ORD107157,P1504,Groceries,2901.52,1966.23,4485.71,Refunded,U3056,East,Medium,2024-03-13,3,UPI,item_264
ORD107158,P1023,Toys,2728.68,1934.87,3849.85,Refunded,U2801,Central,High,2025-02-21,1,COD,item_223
ORD107159,P1995,Furniture,2193.15,1319.37,6315.6,Refunded,U2982,Central,High,2025-08-10,11,COD,item_124
ORD107160,P1487,Clothing,1343.11,3100.18,4107.12,Completed,U3242,East,Low,2024-02-07,19,COD,item_361
ORD107161,P1984,Groceries,4759.35,1895.64,5281.24,Processing,U3393,East,High,2024-02-18,6,Net Banking,item_290
ORD107162,P1320,Toys,4925.56,27.31,2460.29,Refunded,U3487,North,Medium,2025-06-11,17,COD,item_239
ORD107163,P1264,Sports,4186.82,2552.98,4843.44,Completed,U2466,Central,Medium,2024-12-04,15,Credit Card,item_148
ORD107164,P1403,Sports,3057.56,225.6,3394.96,Refunded,U2975,South,Low,2024-11-23,7,Debit Card,item_62
ORD107165,P1815,Toys,1441.96,890.51,1313.14,Cancelled,U2970,North,Medium,2024-03-08,17,UPI,item_71
ORD107166,P1713,Electronics,488.78,1942.91,1169.54,Cancelled,U2406,Central,Medium,2024-07-06,9,Credit Card,item_122
ORD107167,P1008,Clothing,529.9,1491.11,1433.33,Pending,U3203,Central,Low,2024-09-26,5,Credit Card,item_260
ORD107168,P1873,Sports,1610.87,3967.93,1605.62,Cancelled,U3175,South,Low,2025-04-04,6,UPI,item_483
ORD107169,P1318,Groceries,658.62,1122.81,2464.9,Cancelled,U2709,Central,High,2025-05-22,7,Net Banking,item_422
ORD107170,P1731,Clothing,4694.84,1687.88,4891.25,Pending,U2713,North,Medium,2024-04-29,4,COD,item_213
ORD107171,P1108,Sports,94.79,2975.82,7762.15,Refunded,U3331,Central,High,2024-06-19,10,Credit Card,item_433
ORD107172,P1925,Books,2513.26,2348.61,4608.43,Pending,U2036,Central,Low,2025-07-27,2,UPI,item_487
ORD107173,P1887,Groceries,3210.25,940.58,4380.07,Processing,U3410,West,High,2024-05-06,9,Credit Card,item_309
ORD107174,P1963,Sports,4104.33,2378.1,7017.1,Refunded,U2533,West,Medium,2025-03-05,20,Credit Card,item_276
ORD107175,P1017,Books,2235.43,3250.36,3936.25,Cancelled,U3497,South,High,2024-07-10,1,COD,item_333
ORD107176,P1948,Books,4401.0,3392.0,2596.72,Refunded,U3446,West,Medium,2024-12-15,12,COD,item_224
ORD107177,P1906,Electronics,2286.62,3944.66,828.16,Cancelled,U2408,South,Medium,2024-03-16,6,Debit Card,item_62
ORD107178,P1994,Groceries,2030.79,512.85,2891.65,Completed,U2647,Central,Low,2025-03-04,6,COD,item_213
ORD107179,P1439,Electronics,871.63,1605.14,5085.95,Pending,U2459,South,High,2024-09-14,1,COD,item_178
ORD107180,P1284,Groceries,3276.85,878.31,5684.36,Refunded,U2333,East,Medium,2024-05-02,9,UPI,item_474
ORD107181,P1882,Furniture,2433.03,1797.99,3411.15,Processing,,South,Low,2024-09-08,20,COD,item_387
ORD107182,P1945,Sports,4011.69,1138.49,2889.98,Refunded,U3136,East,Medium,2025-06-15,6,UPI,item_220
ORD107183,P1417,Sports,1103.69,1833.14,3320.99,Pending,U3374,West,High,2025-09-19,11,Net Banking,item_453
ORD107184,P1811,Groceries,997.75,1293.44,4302.62,Refunded,U3317,South,High,2025-01-09,1,COD,item_330
ORD107185,P1113,Electronics,1785.41,725.86,158.61,Completed,U2215,West,Low,2024-08-30,10,Debit Card,item_491
ORD107186,P1097,Electronics,1976.01,569.28,4956.65,Completed,U2325,East,Low,2024-01-05,7,COD,item_92
ORD107187,P1493,Electronics,2673.56,2718.93,3788.39,Completed,U2546,South,Low,2024-07-23,11,Debit Card,item_439
