order_id,product_id,category,price,base_price,amount,status,user_id,region,priority,order_date,quantity,payment_method,new_name,final_price
ORD107642,P1323,Books,4986.72,2485.66,7920.7,Completed,U2732,Central,Medium,2024-11-20,15,Net Banking,item_304,2933.08
ORD107643,P1268,Books,87.19,624.03,3544.28,Completed,U2421,Central,High,2025-03-07,4,COD,item_134,736.36
ORD107646,P1485,Electronics,3041.6,65.28,5238.11,Completed,U3028,West,Medium,2024-03-14,19,UPI,item_160,77.03
ORD107648,P1416,Books,512.78,2933.04,1035.81,Completed,U2312,Central,Low,2024-05-03,13,UPI,item_311,3460.99
ORD107650,P1835,Electronics,3198.36,3815.54,4765.23,Completed,U3036,West,Medium,2025-02-19,7,Net Banking,item_352,4502.34
ORD107655,P1329,Clothing,3321.78,749.2,3709.82,Completed,U2825,East,High,2024-10-06,10,UPI,item_170,884.06
ORD107659,P1467,Clothing,515.8,1818.71,6880.91,Completed,U2937,South,High,2024-05-18,11,COD,item_217,2146.08
ORD107665,P1745,Electronics,,1561.4,4485.9,Completed,U2910,South,Low,2024-02-13,15,COD,item_437,1842.45
ORD107668,P1740,Sports,3549.94,3848.85,5923.52,Completed,U2511,South,Medium,2025-04-03,20,Credit Card,item_47,4541.64
ORD107672,P1654,Sports,4191.15,2009.18,6726.52,Completed,U3130,North,Low,2025-09-28,7,Debit Card,item_80,2370.83
ORD107675,P1289,Books,186.09,2884.3,1467.08,Completed,U3010,South,High,2024-03-28,13,Credit Card,item_126,3403.47
ORD107682,P1893,Electronics,4292.3,3567.49,7993.29,Completed,U3088,South,Low,2025-09-29,7,Net Banking,item_247,4209.64
ORD107689,P1935,Furniture,1516.2,2967.13,426.0,Completed,U2454,South,High,2025-05-16,5,COD,item_29,3501.21
ORD107692,P1820,Books,1768.38,531.23,3814.14,Completed,U2927,North,Low,2024-08-01,20,COD,item_69,626.85
ORD107693,P1368,Electronics,4147.67,2574.93,2309.89,Completed,U2680,Central,Low,2025-06-01,3,UPI,item_57,3038.42
ORD107694,P1876,Electronics,2730.11,1394.31,3510.91,Completed,U2397,East,Low,2024-12-21,16,Net Banking,item_307,1645.29
ORD107701,P1784,Electronics,4591.01,837.85,5700.38,Completed,U2302,South,High,2024-01-17,4,Debit Card,item_237,988.66
ORD107714,P1108,Groceries,211.28,638.17,6283.64,Completed,U2616,Central,High,2025-06-07,19,COD,item_111,753.04
ORD107720,P1930,Clothing,1893.16,2509.78,1964.23,Completed,U2224,North,Medium,2024-07-06,15,UPI,item_46,2961.54
ORD107722,P1265,Clothing,2094.69,3736.91,5223.81,Completed,U3076,East,Medium,2024-12-04,8,Net Banking,item_122,4409.55
ORD107724,P1111,Books,4625.85,2820.5,3005.18,Completed,U3463,East,High,2024-12-30,14,Debit Card,item_55,3328.19
ORD107739,P1098,Sports,150.54,798.82,1371.04,Completed,U2692,Central,High,2025-01-09,10,COD,item_52,942.61
ORD107746,P1580,Furniture,1495.74,1324.56,4661.45,Completed,U2354,South,Low,2025-05-26,8,Credit Card,item_68,1562.98
ORD107747,P1609,Sports,3896.61,2746.37,4183.99,Completed,U3006,North,Medium,2024-01-16,2,COD,item_318,3240.72
ORD107764,P1235,Clothing,2846.12,1782.36,7762.43,Completed,U2021,North,Medium,2024-08-15,10,Debit Card,item_305,2103.18
ORD107773,P1463,Books,3102.86,871.27,4312.59,Completed,U2538,North,High,2024-08-12,12,Debit Card,item_88,1028.1
ORD107777,P1955,Electronics,413.1,1787.22,5749.54,Completed,U2876,West,High,2025-07-05,4,Credit Card,item_72,2108.92
ORD107790,P1201,Books,2196.37,2357.06,7999.82,Completed,U2062,East,Medium,2024-04-03,1,UPI,item_465,2781.33
ORD107802,P1175,Books,3011.04,715.48,4625.7,Completed,U2391,West,Medium,2024-05-07,1,Net Banking,item_282,844.27
ORD107805,P1881,Books,1254.4,2195.72,1756.38,Completed,U2296,South,Medium,2025-06-29,10,Credit Card,item_386,2590.95
ORD107807,P1058,Books,95.39,362.78,1279.92,Completed,U2517,East,Low,2024-09-30,5,Debit Card,item_119,428.08
ORD107814,P1257,Sports,948.91,3137.08,4645.62,Completed,U2768,East,Medium,2024-09-13,13,Debit Card,item_371,3701.75
ORD107820,P1722,Clothing,3192.91,1570.62,7477.62,Completed,U2315,North,Medium,2024-05-03,15,Debit Card,item_359,1853.33
ORD107832,P1616,Electronics,1682.54,222.24,5298.41,Completed,U2082,South,Low,2024-03-21,8,COD,item_6,262.24
ORD107834,P1649,Groceries,2387.54,3536.32,2596.93,Completed,U2121,South,High,2025-01-18,13,Credit Card,item_469,4172.86
ORD107836,P1018,Furniture,4449.35,175.8,7117.12,Completed,U2395,West,Medium,2024-12-15,9,UPI,item_460,207.44
ORD107845,P1681,Groceries,926.48,3917.16,3595.8,Completed,U3311,East,Low,2024-09-11,10,Credit Card,item_484,4622.25
ORD107862,P1400,Sports,4683.51,3053.98,7961.03,Completed,U2398,Central,Low,2025-05-04,3,Debit Card,item_49,3603.7
ORD107870,P1790,Clothing,651.61,1004.12,1214.58,Completed,U2346,West,High,2025-07-25,4,COD,item_292,1184.86
ORD107878,P1684,Groceries,725.11,3427.26,5647.76,Completed,U2930,West,Low,2024-06-24,17,UPI,item_155,4044.17
ORD107884,P1728,Books,1128.24,580.97,6066.28,Completed,U2620,Central,Medium,2025-01-18,10,Net Banking,item_305,685.54
ORD107888,P1633,Groceries,,1354.71,7693.0,Completed,U2777,Central,High,2024-12-14,10,UPI,item_60,1598.56
ORD107899,P1156,Groceries,1573.36,3319.38,4174.37,Completed,U3061,West,High,2025-01-29,5,Credit Card,item_422,3916.87
ORD107905,P1709,Toys,350.47,3761.43,6360.05,Completed,U2069,North,High,2024-09-22,17,COD,item_193,4438.49
ORD107907,P1130,Sports,3498.5,2400.61,6523.28,Completed,U2518,East,Low,2024-03-17,1,UPI,item_29,2832.72
ORD107908,P1901,Furniture,4709.7,1257.73,7781.04,Completed,U3454,East,Medium,2024-04-18,6,Debit Card,item_171,1484.12
ORD107909,P1127,Clothing,3234.47,850.05,5503.06,Completed,U3330,Central,Low,2024-06-11,17,UPI,item_452,1003.06
ORD107918,P1501,Sports,3380.69,165.6,7614.09,Completed,U2252,South,Low,2024-10-17,18,UPI,item_373,195.41
ORD107935,P1202,Books,3257.27,3184.25,1565.81,Completed,U2513,East,Low,2024-01-19,14,COD,item_135,3757.42
ORD107936,P1876,Electronics,3913.29,1724.83,3800.88,Completed,U3389,West,Low,2025-05-25,6,Net Banking,item_230,2035.3
ORD107940,P1550,Groceries,,1580.89,4470.1,Completed,U3271,South,High,2024-07-08,2,Debit Card,item_153,1865.45
ORD107942,P1461,Furniture,513.87,3515.82,3795.41,Completed,U2923,West,Medium,2024-05-31,17,UPI,item_229,4148.67
ORD107944,P1203,Clothing,3559.9,1300.24,4396.11,Completed,U2822,East,Medium,2025-09-18,18,Credit Card,item_294,1534.28
ORD107949,P1714,Furniture,3607.78,52.23,6057.62,Completed,U2775,North,Medium,2025-05-27,7,Credit Card,item_241,61.63
ORD107954,P1310,Sports,2624.08,3662.34,1060.68,Completed,U2914,East,Medium,2024-11-24,13,Net Banking,item_97,4321.56
ORD107960,P1641,Books,4212.9,1382.05,4458.42,Completed,U2649,South,High,2025-07-05,20,UPI,item_45,1630.82
ORD107962,P1291,Sports,2835.42,897.79,3424.18,Completed,U2318,East,High,2025-01-15,9,Credit Card,item_162,1059.39
ORD107968,P1893,Books,4994.06,2759.04,6855.92,Completed,U2434,South,Medium,2025-02-20,14,Credit Card,item_92,3255.67
ORD107970,P1276,Groceries,2799.47,2074.72,3713.97,Completed,U3036,Central,High,2025-03-02,13,Credit Card,item_16,2448.17
ORD107976,P1768,Electronics,,786.88,3538.07,Completed,U2516,West,Medium,2024-11-25,12,Net Banking,item_232,928.52
ORD107978,P1205,Toys,3450.65,2510.48,4028.41,Completed,U3258,Central,High,2024-01-16,9,UPI,item_458,2962.37
ORD107979,P1781,Furniture,3327.95,1725.29,3409.11,Completed,U2520,North,Medium,2025-04-24,12,UPI,item_96,2035.84
ORD107986,P1893,Electronics,4312.47,2275.02,7383.07,Completed,U2328,West,Medium,2025-07-24,1,Credit Card,item_440,2684.52
ORD107987,P1078,Clothing,3473.31,1509.41,238.0,Completed,U2889,Central,Low,2024-04-10,11,COD,item_130,1781.1
ORD107990,P1048,Clothing,,843.99,6664.88,Completed,U2642,East,Low,2025-08-09,3,Debit Card,item_380,995.91
ORD108015,P1272,Clothing,250.1,353.39,2620.7,Completed,U2113,West,High,2024-02-16,6,Debit Card,item_358,417.0
ORD108020,P1440,Sports,426.61,3205.3,5089.48,Completed,U2686,West,Medium,2025-06-22,5,Net Banking,item_497,3782.25
ORD108029,P1300,Toys,3682.6,1704.06,1085.26,Completed,U3192,East,Low,2025-05-11,14,UPI,item_299,2010.79
ORD108040,P1116,Toys,3942.46,234.5,7786.26,Completed,U2830,Central,Medium,2024-05-03,12,Net Banking,item_458,276.71
ORD108046,P1717,Electronics,3876.5,3332.39,1477.15,Completed,U3176,West,High,2025-04-30,3,COD,item_99,3932.22
ORD108047,P1009,Toys,394.95,2883.16,7730.86,Completed,U2664,Central,Low,2024-12-13,11,Debit Card,item_473,3402.13
ORD108049,P1496,Toys,2807.0,3616.18,3580.6,Completed,U3331,North,High,2025-09-27,5,UPI,item_396,4267.09
ORD108054,P1901,Sports,2395.5,853.95,7735.45,Completed,U3430,Central,High,2024-11-15,5,Debit Card,item_352,1007.66
ORD108058,P1004,Clothing,,3570.41,7395.18,Completed,U2799,West,Low,2024-06-15,6,COD,item_274,4213.08
ORD108060,P1627,Sports,4381.95,3429.9,525.22,Completed,U2980,South,Low,2024-06-04,9,COD,item_114,4047.28
ORD108061,P1916,Clothing,3270.62,3872.86,3658.09,Completed,U2185,Central,High,2025-07-31,19,UPI,item_392,4569.97
ORD108068,P1861,Toys,1117.03,3021.59,6562.79,Completed,U2599,West,Low,2025-01-23,6,Debit Card,item_366,3565.48
ORD108070,P1569,Sports,4883.99,1288.35,5897.7,Completed,U3207,South,High,2024-05-18,18,COD,item_372,1520.25
ORD108075,P1178,Sports,4882.52,2329.52,2536.67,Completed,U2175,East,High,2024-02-13,6,UPI,item_87,2748.83
ORD108079,P1064,Groceries,4181.97,3089.68,1188.48,Completed,U2121,North,High,2025-01-22,6,COD,item_381,3645.82
ORD108088,P1470,Clothing,923.05,967.24,3174.54,Completed,U3374,Central,High,2024-01-07,7,Credit Card,item_247,1141.34
ORD108090,P1221,Toys,2999.88,3758.1,3569.82,Completed,U2218,West,Medium,2024-03-27,1,Net Banking,item_177,4434.56
ORD108093,P1801,Electronics,3061.7,748.19,3066.64,Completed,U2282,Central,Low,2024-01-15,8,Net Banking,item_388,882.86
ORD108096,P1774,Electronics,985.59,1041.6,2282.65,Completed,U3430,West,Medium,2025-07-22,1,UPI,item_227,1229.09
ORD108097,P1570,Electronics,4362.99,3141.79,3609.31,Completed,U3227,West,High,2025-04-23,11,Debit Card,item_447,3707.31
ORD108101,P1984,Electronics,4197.88,1516.58,6341.47,Completed,U3166,South,Medium,2024-11-11,16,Net Banking,item_436,1789.56
ORD108107,P1902,Clothing,3881.56,3088.73,4932.82,Completed,U2019,Central,Low,2025-08-29,2,COD,item_450,3644.7
ORD108109,P1329,Electronics,2387.41,2595.71,5742.41,Completed,U2137,West,High,2024-01-31,12,Debit Card,item_385,3062.94
ORD108112,P1702,Furniture,1694.19,3765.27,1856.85,Completed,U2205,Central,Low,2025-08-25,7,UPI,item_143,4443.02
ORD108113,P1637,Furniture,4793.36,2033.45,6976.58,Completed,U2140,Central,High,2025-06-04,9,Credit Card,item_149,2399.47
ORD108116,P1507,Groceries,1269.03,1402.54,6802.38,Completed,U2346,South,High,2024-12-21,8,UPI,item_207,1655.0
ORD108126,P1852,Furniture,4256.05,1475.29,6815.45,Completed,U2244,North,Medium,2025-07-13,19,Debit Card,item_466,1740.84
ORD108134,P1844,Furniture,2709.1,968.84,7542.0,Completed,U2561,Central,Medium,2025-08-30,5,Net Banking,item_324,1143.23
ORD108140,P1570,Clothing,1673.14,1183.76,5728.12,Completed,U2183,Central,Low,2024-11-10,12,Debit Card,item_126,1396.84
ORD108147,P1030,Clothing,2725.94,1115.51,6692.6,Completed,U3131,North,Low,2024-12-08,20,UPI,item_449,1316.3
ORD108166,P1463,Groceries,4674.16,2837.2,6797.46,Completed,U3254,North,Low,2025-04-13,19,Debit Card,item_26,3347.9
ORD108167,P1852,Furniture,3381.42,1843.43,4478.73,Completed,U2709,West,Low,2025-01-15,8,COD,item_223,2175.25
ORD108169,P1031,Groceries,3106.88,1495.18,223.97,Completed,U2973,East,Medium,2024-10-18,10,Credit Card,item_13,1764.31
ORD108172,P1270,Toys,4324.71,2603.96,656.02,Completed,U2220,South,Medium,2025-04-10,12,Debit Card,item_141,3072.67
ORD108190,P1285,Toys,4546.27,1839.28,7130.72,Completed,U3416,Central,High,2024-09-13,20,COD,item_187,2170.35
ORD108194,P1507,Books,2346.47,3330.87,4601.34,Completed,U3187,West,Medium,2024-10-23,4,COD,item_445,3930.43
ORD108198,P1142,Books,,3967.87,5269.01,Completed,U3406,Central,High,2025-07-08,14,Debit Card,item_220,4682.09
ORD108200,P1243,Furniture,1447.9,3888.46,5962.39,Completed,U2260,South,Low,2024-08-05,18,COD,item_302,4588.38
ORD108202,P1312,Groceries,1235.32,3765.37,2089.15,Completed,U2767,East,High,2024-03-03,4,Net Banking,item_388,4443.14
ORD108204,P1655,Toys,2952.91,1676.39,3197.45,Completed,U3084,Central,Low,2024-05-15,12,Credit Card,item_76,1978.14
ORD108210,P1290,Sports,901.56,2317.29,1574.81,Completed,U2476,North,Medium,2024-11-10,14,Credit Card,item_154,2734.4
ORD108214,P1073,Groceries,4631.05,2372.41,7068.53,Completed,U2941,North,Low,2024-07-18,5,Debit Card,item_243,2799.44
ORD108216,P1335,Toys,839.54,124.42,5615.29,Completed,U3194,Central,Medium,2024-01-01,14,Debit Card,item_346,146.82
ORD108223,P1762,Groceries,3049.49,3756.69,851.97,Completed,U2434,Central,Medium,2024-01-31,18,UPI,item_198,4432.89
ORD108229,P1350,Toys,4096.84,359.85,5780.4,Completed,U2622,Central,Medium,2025-05-31,13,COD,item_33,424.62
ORD108237,P1379,Groceries,2706.65,836.1,2455.57,Completed,U3300,South,High,2025-05-25,20,Credit Card,item_279,986.6
ORD108240,P1650,Clothing,2741.11,3286.45,6025.1,Completed,U2824,Central,Low,2024-12-02,19,Debit Card,item_475,3878.01
ORD108242,P1539,Toys,4262.94,3066.21,5632.77,Completed,U2102,East,Medium,2025-03-11,16,Net Banking,item_207,3618.13
ORD108250,P1126,Furniture,91.51,1959.24,6122.54,Completed,U3118,East,Low,2025-01-15,7,Debit Card,item_367,2311.9
ORD108254,P1135,Furniture,785.84,807.46,4851.27,Completed,U2378,North,Low,2024-04-26,14,Credit Card,item_38,952.8
ORD108257,P1823,Clothing,80.43,2203.36,6247.37,Completed,U2472,South,High,2024-08-29,13,Credit Card,item_83,2599.96
ORD108263,P1490,Clothing,3912.72,3437.42,1703.43,Completed,U2101,East,High,2024-03-19,14,Debit Card,item_204,4056.16
ORD108264,P1226,Furniture,239.64,702.07,916.65,Completed,U3297,South,High,2024-12-15,7,Debit Card,item_237,828.44
ORD108274,P1735,Electronics,652.9,2881.73,7496.15,Completed,U2364,West,Low,2025-07-24,13,UPI,item_90,3400.44
ORD108277,P1194,Books,452.75,2450.9,7654.36,Completed,U2227,Central,Low,2024-07-10,4,UPI,item_69,2892.06
ORD108288,P1421,Electronics,3394.15,1146.5,2460.53,Completed,U3240,South,Low,2024-01-23,15,Debit Card,item_197,1352.87
ORD108291,P1952,Toys,1346.85,3647.9,7278.3,Completed,U2990,South,Low,2024-06-16,4,Debit Card,item_424,4304.52
ORD108292,P1573,Clothing,960.11,1784.14,2451.4,Completed,U2106,West,Medium,2025-05-29,7,UPI,item_209,2105.29
ORD108300,P1019,Furniture,1484.07,55.02,391.1,Completed,U2981,Central,Low,2025-04-20,1,Credit Card,item_356,64.92
ORD108304,P1130,Clothing,2489.69,1610.26,2566.74,Completed,U2598,East,Medium,2024-02-04,9,UPI,item_342,1900.11
ORD108315,P1039,Books,2682.35,1550.14,1560.5,Completed,U3321,East,High,2024-11-15,14,Net Banking,item_86,1829.17
ORD108319,P1828,Furniture,818.4,65.56,1976.55,Completed,U2642,South,High,2024-10-15,20,Credit Card,item_144,77.36
ORD108320,P1255,Books,4542.87,125.75,5732.09,Completed,U2582,North,Medium,2025-01-15,15,Net Banking,item_140,148.39
ORD108326,P1849,Clothing,,2711.25,3378.63,Completed,U3213,North,Low,2025-04-29,7,COD,item_95,3199.27
ORD108331,P1501,Groceries,2142.3,3009.92,2198.09,Completed,U2590,Central,Low,2025-09-03,13,UPI,item_487,3551.71
ORD108334,P1897,Sports,4072.24,3295.86,7401.53,Completed,U2987,North,High,2024-11-05,20,UPI,item_122,3889.11
ORD108336,P1708,Furniture,1198.55,3937.71,3798.02,Completed,U2825,South,High,2025-02-27,7,COD,item_152,4646.5
ORD108341,P1664,Clothing,989.11,263.61,5699.97,Completed,U3125,East,Medium,2025-09-14,17,Debit Card,item_39,311.06
ORD108346,P1115,Clothing,3181.22,1411.69,3292.22,Completed,U2622,East,Medium,2025-05-03,6,Debit Card,item_206,1665.79
ORD108348,P1903,Groceries,3990.11,1249.52,2017.98,Completed,U2685,Central,Low,2024-01-25,11,Debit Card,item_384,1474.43
ORD108353,P1363,Furniture,972.96,3317.34,3810.96,Completed,U2032,South,Low,2024-10-25,1,Debit Card,item_99,3914.46
ORD108356,P1862,Furniture,,2135.83,6624.9,Completed,U2116,Central,Medium,2024-07-06,15,COD,item_11,2520.28
ORD108360,P1215,Toys,2071.78,3996.39,3748.7,Completed,U2980,East,Low,2025-02-09,7,UPI,item_96,4715.74
ORD108368,P1010,Electronics,3153.13,3372.88,4156.72,Completed,U2531,West,Medium,2024-05-22,17,COD,item_308,3980.0
ORD108377,P1897,Clothing,4058.74,281.17,7329.42,Completed,U2141,North,High,2024-08-21,18,Net Banking,item_400,331.78
ORD108381,P1901,Clothing,3372.16,1983.56,5368.35,Completed,U2004,North,Medium,2025-04-15,15,Net Banking,item_366,2340.6
ORD108384,P1441,Toys,3956.89,1825.4,170.89,Completed,U2105,West,Low,2025-03-16,14,Net Banking,item_188,2153.97
ORD108387,P1337,Electronics,,1296.96,958.6,Completed,U2869,South,High,2025-01-15,20,Net Banking,item_433,1530.41
ORD108398,P1019,Books,3112.57,880.42,6507.15,Completed,U3143,Central,Low,2025-01-10,15,Credit Card,item_479,1038.9
ORD108401,P1213,Toys,3053.79,1231.46,1023.05,Completed,U2679,West,High,2024-09-30,16,COD,item_274,1453.12
ORD108415,P1606,Clothing,4005.84,3429.77,4923.25,Completed,U3207,North,High,2024-04-15,18,Credit Card,item_418,4047.13
ORD108416,P1327,Electronics,4595.3,3818.38,3286.26,Completed,U2494,East,High,2024-06-13,18,Debit Card,item_321,4505.69
ORD108421,P1793,Sports,2263.24,2311.1,5883.72,Completed,U3346,Central,Low,2024-03-10,7,Net Banking,item_161,2727.1
ORD108425,P1388,Sports,,3692.7,2763.89,Completed,U2744,East,High,2024-03-05,16,Net Banking,item_303,4357.39
ORD108436,P1861,Clothing,1992.95,140.18,2711.27,Completed,U3127,South,Medium,2024-05-07,2,Credit Card,item_120,165.41
ORD108438,P1711,Furniture,3902.69,202.75,7328.09,Completed,U2076,Central,Low,2025-08-18,9,Net Banking,item_194,239.24
ORD108443,P1723,Toys,266.7,2494.07,6851.18,Completed,U3085,East,Medium,2024-04-12,1,UPI,item_183,2943.0
ORD108448,P1452,Clothing,2943.33,424.95,3723.43,Completed,U3305,West,High,2024-09-14,17,Net Banking,item_40,501.44
ORD108450,P1235,Furniture,2381.8,390.43,4357.22,Completed,U2466,West,Low,2025-01-07,19,Debit Card,item_224,460.71
ORD108454,P1423,Books,106.31,465.36,5091.65,Completed,U2640,North,Low,2025-06-02,3,Debit Card,item_309,549.12
ORD108463,P1165,Toys,2691.14,1455.17,4429.42,Completed,U2974,East,Low,2025-05-30,8,UPI,item_386,1717.1
ORD108465,P1070,Books,4016.67,1966.97,3135.32,Completed,U2680,South,Medium,2024-07-22,4,UPI,item_298,2321.02
ORD108472,P1132,Sports,3511.68,3453.65,3580.95,Completed,U3163,South,Medium,2024-05-15,17,UPI,item_385,4075.31
ORD108475,P1053,Toys,3627.35,1087.09,7144.52,Completed,U2546,North,Low,2025-07-02,18,Net Banking,item_375,1282.77
ORD108488,P1673,Sports,2045.07,402.95,7076.01,Completed,U2914,Central,High,2025-10-01,17,COD,item_477,475.48
ORD108501,P1622,Toys,4035.86,2954.67,7643.42,Completed,U2568,South,High,2024-02-29,7,UPI,item_156,3486.51
ORD108507,P1506,Groceries,1675.69,2805.59,1361.8,Completed,U2177,East,Medium,2024-07-01,16,Debit Card,item_450,3310.6
ORD108510,P1326,Sports,1550.6,999.91,6170.56,Completed,U2092,East,High,2025-09-21,7,Credit Card,item_33,1179.89
ORD108512,P1417,Books,2529.76,3461.02,2546.95,Completed,U3248,West,High,2024-03-30,4,Net Banking,item_138,4084.0
ORD108513,P1828,Furniture,1326.09,2291.79,4702.33,Completed,U3070,East,High,2024-07-31,13,Debit Card,item_313,2704.31
ORD108517,P1366,Groceries,817.32,3865.08,5798.77,Completed,U2925,North,Medium,2024-06-02,7,Net Banking,item_204,4560.79
ORD108519,P1106,Sports,3842.12,394.03,1552.5,Completed,U3033,Central,Medium,2024-04-19,14,Debit Card,item_132,464.96
ORD108522,P1021,Furniture,4199.64,346.99,208.15,Completed,U2805,East,Low,2025-05-30,7,Debit Card,item_181,409.45
ORD108524,P1278,Groceries,4974.35,870.72,6173.16,Completed,U2677,East,Medium,2025-09-12,9,Debit Card,item_500,1027.45
ORD108534,P1918,Sports,1027.54,1492.73,3552.85,Completed,U2466,Central,Low,2024-11-30,8,Net Banking,item_311,1761.42
ORD108537,P1692,Books,98.06,455.36,137.34,Completed,U2883,West,Low,2024-03-30,17,Credit Card,item_152,537.32
ORD108545,P1863,Books,,820.77,3789.92,Completed,U2465,West,Low,2024-06-05,11,Credit Card,item_187,968.51
ORD108547,P1670,Groceries,4077.78,3709.71,4432.86,Completed,U3269,North,High,2024-11-03,12,COD,item_8,4377.46
ORD108550,P1777,Electronics,765.64,2455.08,2852.31,Completed,U2512,Central,Medium,2024-01-31,9,Net Banking,item_345,2896.99
ORD108552,P1965,Toys,680.17,1709.72,933.79,Completed,U2928,South,Medium,2024-01-07,11,COD,item_250,2017.47
ORD108554,P1668,Sports,2078.89,1563.65,1042.56,Completed,U2546,East,Medium,2024-06-17,8,Debit Card,item_312,1845.11
ORD108562,P1402,Toys,2954.79,2942.62,7204.21,Completed,U3335,West,Low,2025-01-06,6,UPI,item_364,3472.29
ORD108567,P1702,Books,4777.51,1988.93,7824.29,Completed,U3141,South,High,2025-02-03,12,UPI,item_497,2346.94
ORD108568,P1648,Clothing,2580.17,513.79,4932.55,Completed,U3374,East,Low,2024-09-27,6,UPI,item_273,606.27
ORD108576,P1613,Furniture,1559.38,1283.52,2046.8,Completed,U2184,South,Medium,2024-04-24,12,Net Banking,item_142,1514.55
ORD108577,P1800,Electronics,4093.79,211.22,7984.85,Completed,U2272,West,Low,2025-01-05,15,Credit Card,item_412,249.24
ORD108583,P1546,Toys,2811.1,1955.35,397.09,Completed,U2169,South,High,2024-03-28,10,UPI,item_486,2307.31
ORD108585,P1456,Clothing,3803.17,1184.39,448.26,Completed,U3355,East,Low,2024-02-04,6,Debit Card,item_76,1397.58
ORD108587,P1813,Books,2769.56,2565.89,6961.44,Completed,U3150,Central,High,2024-08-28,17,Credit Card,item_495,3027.75
ORD108597,P1872,Clothing,720.35,3757.07,4754.62,Completed,U3211,North,Low,2025-04-30,8,Credit Card,item_116,4433.34
ORD108598,P1473,Groceries,2164.86,1037.83,4547.39,Completed,U2475,Central,Medium,2024-04-30,7,Debit Card,item_306,1224.64
ORD108602,P1155,Toys,1039.99,3333.35,525.61,Completed,U2481,East,Low,2024-09-25,14,Net Banking,item_493,3933.35
ORD108609,P1621,Clothing,3015.91,218.75,6590.35,Completed,U2153,East,Low,2024-02-13,15,Net Banking,item_365,258.13
ORD108611,P1259,Sports,2641.16,1573.1,5891.66,Completed,U2656,Central,Medium,2024-01-02,7,COD,item_479,1856.26
ORD108616,P1398,Furniture,998.62,2610.08,779.51,Completed,U3284,West,Medium,2025-01-09,13,COD,item_268,3079.89
ORD108619,P1263,Toys,4980.28,488.11,2650.87,Completed,U2815,East,High,2025-09-25,16,Credit Card,item_248,575.97
ORD108622,P1872,Electronics,2725.27,3366.74,4589.66,Completed,U3100,East,Low,2024-10-07,15,UPI,item_321,3972.75
ORD108625,P1076,Electronics,4035.2,3210.06,4349.39,Completed,U2593,South,High,2024-06-27,4,COD,item_76,3787.87
ORD108634,P1843,Furniture,575.21,3813.26,2389.24,Completed,U2700,Central,Medium,2025-04-19,15,Net Banking,item_105,4499.65
ORD108639,P1806,Books,1057.13,2696.47,7090.61,Completed,U2921,Central,Medium,2024-08-04,7,COD,item_181,3181.83
ORD108643,P1265,Toys,4830.01,3075.16,2292.86,Completed,U2501,North,High,2024-05-21,6,Credit Card,item_260,3628.69
ORD108652,P1508,Toys,1538.22,1362.7,4592.12,Completed,U2536,East,Low,2025-08-22,2,Credit Card,item_156,1607.99
ORD108654,P1041,Clothing,4148.5,1940.76,6733.25,Completed,U2473,West,High,2024-04-22,6,Debit Card,item_262,2290.1
ORD108660,P1406,Books,3498.05,3054.87,6010.92,Completed,U2661,South,Low,2024-12-29,12,UPI,item_239,3604.75
ORD108662,P1059,Electronics,2875.08,1140.27,6542.59,Completed,U2430,West,Low,2025-07-06,10,Credit Card,item_424,1345.52
ORD108665,P1289,Clothing,,3057.6,7215.28,Completed,U3170,West,Low,2024-02-06,6,Credit Card,item_342,3607.97
ORD108670,P1807,Books,4173.81,710.38,5413.21,Completed,U2039,Central,Medium,2025-05-26,13,Net Banking,item_488,838.25
ORD108674,P1204,Electronics,612.4,1695.25,6356.58,Completed,U3111,South,High,2024-05-19,6,COD,item_113,2000.4
ORD108691,P1156,Groceries,52.76,2036.01,578.95,Completed,U3418,West,High,2025-01-28,8,COD,item_324,2402.49
ORD108693,P1991,Groceries,593.59,279.96,6273.86,Completed,U2734,West,High,2025-06-04,2,Debit Card,item_216,330.35
ORD108701,P1618,Furniture,1149.27,3261.64,2203.37,Completed,U2443,South,Low,2024-04-26,16,Credit Card,item_461,3848.74
ORD108703,P1241,Books,736.3,1413.39,3045.52,Completed,U2924,West,High,2024-07-13,6,Credit Card,item_483,1667.8
ORD108711,P1145,Clothing,2747.94,578.8,543.05,Completed,U2145,East,Medium,2024-09-09,2,UPI,item_449,682.98
ORD108717,P1199,Toys,,3034.06,6033.94,Completed,U2135,East,Low,2024-02-24,12,UPI,item_155,3580.19
ORD108719,P1590,Toys,2029.79,1828.07,2258.83,Completed,U3009,Central,High,2024-03-12,12,Credit Card,item_308,2157.12
ORD108732,P1777,Clothing,2356.08,3503.34,575.62,Completed,U2661,Central,Medium,2025-07-04,1,COD,item_16,4133.94
ORD108733,P1246,Toys,2897.0,2058.6,4727.45,Completed,U2261,East,Medium,2025-05-15,3,UPI,item_221,2429.15
ORD108740,P1970,Toys,260.07,445.65,4884.94,Completed,U2634,Central,High,2025-06-17,5,COD,item_486,525.87
ORD108743,P1650,Books,3533.61,3312.83,3193.36,Completed,U2353,East,High,2024-11-27,17,Net Banking,item_364,3909.14
ORD108748,P1182,Furniture,816.73,3082.0,7763.04,Completed,U2279,East,Low,2025-10-01,17,Debit Card,item_204,3636.76
